filenameNumber,labile,moleculeID,smiles,maxWidth,maxWidthIntensity,maxWidthShift,labileProtonType,labileProtonNumber,heteroatomsList,rangesPeaksRatio,solvent,solventShift,containsAromaticSystem,singletFit
1322,1,dcnH@AAIYegzQV`Hab@@,C=2(C1(=C(C=CN1C)C(CO)=CC=2)),0.022103231691175118,0.1408545863141726,5.00116412166605,["OH"],1,["O"],0.4,CDCl3,7.26,1,1.116579619319892
1325,1,f`qQ@@LNAdbbbRRqREiQj@@@J`@@,C=2(C=NC(OC1(=CC=C(C=C1)CNC))=CC=2),0.017682585352933877,0.05499597451479514,1.3313961400271597,["NH"],1,["N"],0.23529411764705882,CDCl3,7.26,1,0.604719797923665
1327,1,dkmH@ALDieUyzZBBJ`@@,C=1(C=C(C=CC=1(OCCN(C)C))N),0.004420646338235024,0.09217020840656294,6.613020002605004,["NH2"],2,["N"],0.46153846153846156,CDCl3,7.26,1,2.069835194839479
1330,1,dmM@`JT@cIEEDblhYhF@h@@,C=1(C(N)=CC2(=C(C=1)N=C(S2)C)),0.022734752596621277,0.0804770273664905,3.7766450859751055,["NH2"],2,["N"],0.46153846153846156,CDCl3,7.26,1,0.016519956609357803
1332,1,foAp@@@PleLJzxhkTuP@UH@@,C=2(C(CN1(C=CC=N1))=CC=C(CNC)C=2),0.011367376298314635,0.12333372621023597,1.3488610608363174,["NH"],1,["N"],0.47368421052631576,CDCl3,7.26,1,0.8397571610554941
1333,1,dk_@@@cTigyVreNZh@a@@,C=2(C(CN1(C=CC=N1))=CC(N)=CC=2),0.006315209054621462,0.9921207417214002,5.226692737860111,["NH2"],2,["N"],0.34615384615384615,CDCl3,7.26,1,3.083212233474182
1334,1,foAp@@@PmdbbvbRaVJJuMT@ER@@@,C2(=CC=C(CNC)C=C2(CN1(C=CC=N1))),0.023366273502091195,0.06564754950652872,1.6004240457539394,["NH"],1,["N"],0.3333333333333333,CDCl3,7.26,1,0.9219592823265315
1341,1,foAa@@C@rQQQQEIXeMVjVBBJ@@@,O1(C(C)=CC(=C1C=2(C=CC=CC=2))CNC),0.00505216724369717,0.09848866182963639,7.257201873347457,["NH"],1,["N"],0.3333333333333333,CDCl3,7.26,1,1.514938843256412
1344,1,dk\BPJe]CDPHRYYUdfdzZjff@@,S2(C(C(O)=O)=C1(C(OCCO1)=C2(Br))),0.018945627163864387,0.8382004858041959,4.35385519356735,["OH"],1,["O"],0.05555555555555555,DMSO,2.5,1,25.775606003507967
1346,1,f`qa@@O@RfUYywbkNhH@BB@@@,C(OC1(=CC=CC=C1))C2(=C(CN)C=CC=C2),0.07073034141173551,0.13841693736449454,1.5942626917097515,["NH2"],2,["N"],0.14285714285714285,CDCl3,7.26,1,2.0708169770370097
1354,1,dg~D`MrpqDenUmqgSi`@jR@@,C=1(C=CC=2(NC(CC=2(C=1))=O))(C(CBr)=O),0.014524980825629363,0.14229281263121926,7.84363971715117,["NH"],1,["N"],0.4375,DMSO,2.5,1,5.290405134714517
1355,1,f`q@`@@^RfUYywbkNhH@BB@@@,C(OC1(=CC=CC=C1))C2(=C(CO)C=CC=C2),0.02020866897477447,0.08233393719450903,2.2736253309762544,["OH"],1,["O"],0.11627906976744186,CDCl3,7.26,1,0.7277649885312146
1356,1,f`qp@@@J|eSJjo|cJuTEAQTP@@,C=1(C=CC(CN)=CC=1)(N2(CCCN(CC2)C)),0.015788022636548105,0.17938447890705173,1.593118516443253,["NH2"],2,["N"],0.25,CDCl3,7.26,1,1.7369362676639364
1357,1,dmNH`ED@cIEDeh\kaifjjab@@,S1(C2(=C(C=C1)C(OCC2)CN)),0.017682585352933877,0.802046735561994,1.2183462936899283,["NH2"],2,["N"],0.15254237288135594,CDCl3,7.26,1,8.650448528962665
1358,1,fhypB@FZBBHRYVu^UirRoA`@@Jj``@@,C2=3(C(N1(CCNCC1))=CC=NC2=CC(Cl)=CC=3),0.008841292676466939,0.23954540430685986,1.6882037434373383,["NH"],1,["N"],0.2962962962962963,CDCl3,7.26,1,1.472115671736549
1361,1,dg~H`JD@cIEEDcLeeG]Lu@A@@@,C=1(C=C(C=CC=1)C2(=C(CO)SC(C)=N2)),0.008209771771007901,0.15835797583100097,4.78403505222852,["OH"],1,["O"],0.25,CDCl3,7.26,1,1.3200289240890073
1363,1,dcO@@@KTeUYU]zj@@@@,N#CCCNCC1(=CC=NC=C1),0.0069467299600787236,0.9859242776845002,3.8483302263407078,["NH"],1,["N"],0.3333333333333333,CDCl3,7.26,1,2.019845177016557
1369,1,dcm@@@uJf]wIafhDBh@@,C=1(C(=CC=2(N(C=CC=2(C=1))C))CN),0.011367376298318632,0.17703339426364686,7.29644125607916,["NH2"],2,["N"],0.5384615384615384,CDCl3,7.26,1,4.1305197778310045
1377,1,dk^DPEjPqDBDfVUWIivfjji`@,S2(C(=C1(C(OCCO1)=C2(CNC)))Br),0.006315209054621462,0.20675117473341287,4.235542390863597,["NH"],1,["N"],0.29411764705882354,CDCl3,7.26,1,6.883082667534907
1380,1,dmvHpEhIAICICHiCDenFjfjP@,O1(C(=CC=C1(C(F)(F)F))CN),0.023366273502091195,0.23989937328003186,1.3685370894283087,["NH2"],2,["N"],0.375,CDCl3,7.26,1,3.4537308416786554
1384,1,dk^D@AADfyVyzUMh@bhP@,C=1(C(C(O)=O)=CC=2(N(C=CC=2(C=1))C)),0.017682585352915225,0.055727469469017785,12.610359511572966,["OH"],1,["O"],0.375,DMSO,2.5,1,0.6281383879853497
1386,1,dg|L@@QTfyV{^d{Z@Hfa@@,C1(=C(OC=C1)C=2(C=CC=C(C=2)C(=O)O)),0.011367376298302645,0.2590615020226678,13.148870738183701,["OH"],1,["O"],0.19148936170212766,DMSO,2.5,1,1.988172496321198
1387,1,foAPA@IVADBBDfUnwVgEZ`BIjhP@@,C=2(Cl)(C=C(C=1(SC=C(N=1)CNC))C=CC=2),0.00505216724369717,0.14469341028543695,7.340618327017417,["NH"],1,["N"],0.30434782608695654,CDCl3,7.26,1,3.0515912466703012
1388,1,dk\L`NePBDif[mImNifVjP@,C(=O)(O)C=1(SC(=CC=1)C2(=CC=CO2)),0.06042403825174052,0.13950441390906884,13.194860479534706,["OH"],1,["O"],0.23529411764705882,DMSO,2.5,1,5.06949616695867
1393,1,f`qa@@K@rQQQQIIXrMiu@A@DP@@@,C=1(C(=CC=CC=1)OC2(=C(C=CC=C2)CNC)),0.006315209054619242,0.17752327770711615,1.6256796981932922,["NH"],1,["N"],0.11627906976744186,CDCl3,7.26,1,0.7585348896747367
1396,1,dieH`DpPBDf[WaZjj@@,C1(OCCN(C1)C(N)=S),0.02652387802941014,0.1373952001250926,7.524721659892786,["NH2"],2,["N"],0.2631578947368421,DMSO,2.5,0,2.586761301754029
1400,1,dk]@`LL@cIEEidh\jUid@J`@@,C1(=NC=CS1)(C=2(C=C(CN)C=CC=2)),0.020840189880243498,0.22237508759362193,1.4799999926606837,["NH2"],2,["N"],0.2222222222222222,CDCl3,7.26,1,2.796684682365655
1403,1,foAQ`@EF@bVQSQQJKHbtZsPPRUB@@,C=2(C=1(C(C(O)=O)=CC=CC=1))(ON=C(N=2)C),0.006315209054621462,0.07682342386946557,7.838638278038328,["OH"],1,["O"],0.16,DMSO,2.5,1,5.09324536033497
1404,1,dg}H@LLDifUWau[h@@B@@@,C=2(C=CC(OC1(=CC(=CC=C1)N))=NC=2),0.0900739708990597,0.14236757127976704,5.221338670369275,["NH2"],2,["N"],0.15384615384615385,DMSO,2.5,1,20.31993436445713
1409,1,dg@@@b|dTVtRTNTnsU@AR@@,C(N1(C=CC=N1))C=2(C=C(C=CC=2)CN),0.009472813581932193,0.28966215741501034,7.158079202065425,["NH2"],2,["N"],0.26666666666666666,CDCl3,7.26,1,19.018049878359776
1415,1,foAQ`@MF@aRS\klopQkM@ASTH@@,C=1(C=C(C(O)=O)C=CC=1C2(=NC(=NO2)C)),0.015156501731080851,0.07924798763483862,3.3655249765195374,["OH"],1,["O"],0.17391304347826086,DMSO,2.5,1,0.3815953714981764
1417,1,dcLL`NGPdLbbbTUSSA@qH@@,C1(=CC=C(C=O)C=C1(C(O)=O))(F),0.005683688149159316,0.24830800488049026,7.598069458736124,["OH"],1,["O"],0.24242424242424243,DMSO,2.5,1,9.593396952885726
1422,1,f`qa`@M@PIInUoe^R]yh@b@@@@@,C=2(C=CC(OC1(=CC(=CC=C1)C(O)=O))=NC=2),0.007578250865545755,0.5859846873031918,7.5316207837868845,["OH"],1,["O"],0.07258064516129033,DMSO,2.5,1,39.770667314233954
1428,1,foAP@@@VrRIHqIYHeEZjj@Bj@@@,C=1(C(=CC=C(CNC)C=1)CN2(CCCC2)),0.006315209054621462,0.07600301412662014,7.227309249510172,["NH"],1,["N"],0.18518518518518517,CDCl3,7.26,1,6.8342780728569466
1431,1,f`qp`@AJlABS\klk\EYsUUP@T@@@,C=2(N=CC(N1(CCC(CC1)C(=O)O))=NC=2C),0.01894562716383774,0.05946682486423448,12.297756663369643,["OH"],1,["O"],0.2702702702702703,DMSO,2.5,1,0.8634569729055923
1437,1,dg~D`FNpBLdTRaRraUJuJ@Dt@@,S1(C(=CC=C1)C2(=NC=C(C=C2)C(O)=O)),0.004420646338228806,0.056941398425839694,13.392626335341342,["OH"],1,["O"],0.07692307692307693,DMSO,2.5,1,0.0964856509319324
1439,1,dcm@@@uJf]}IafhDBh@@,C=1(C=CC=2(N(C=CC=2(C=1))C))(CN),0.009472813581928863,0.19108003367332677,1.4932327037911646,["NH2"],2,["N"],0.4375,CDCl3,7.26,1,1.215177829036215
1443,1,dg}H@NDLbTRTLRS\]t@EUQ@@,C=2(C(=CC(N1(CCCCC1))=NC=2)CO),0.019577148069312766,0.0841464993017752,2.8179963514842417,["OH"],1,["O"],0.3333333333333333,CDCl3,7.26,1,0.012220632742649534
1445,1,fhip@@@J|eSJjo{HrmUAPTUQ@@@,C=1(C=CC(CNC)=CC=1)(N2(CCN(CCC2)C)),0.009472813581926864,0.10598383768689415,2.003334383438646,["NH"],1,["N"],0.2571428571428571,CDCl3,7.26,1,1.6243363489551748
1448,1,foAp`@EZ\AFQSQQIFIBeYsPDERd@@,N1(C=NC=N1)(CC=2(C=CC=CC=2C(=O)O)),0.010735855392856486,0.1782644134996785,6.950037635922233,["OH"],1,["O"],0.25,DMSO,2.5,1,4.987384549604909
1456,1,deUD`B[aCDRYgdfiZZ`@,N1(C=C(C(C(O)=O)=N1)Br)(C),0.008209771771002128,0.2806916274809998,3.3545552745879,["OH"],1,["O"],0.5,DMSO,2.5,1,1.412201950318863
1460,1,deU@`BDICHhhdbwPDE@@@,C=1(C=C(F)C(CNC)=NC=1),0.01768258535292766,0.05171550097629766,2.031046117085444,["NH"],1,["N"],0.42105263157894735,CDCl3,7.26,1,0.5601303954322439
1462,1,dg}@`LL@cIEEidhUeRmL`AU@@@,C1(=NC=CS1)(C=2(C=C(CNC)C=CC=2)),0.008209771771007901,0.1521471088144267,7.925084725428746,["NH"],1,["N"],0.42105263157894735,CDCl3,7.26,1,0.09244695826476698
1468,1,foAq@@HDlAJV^uupQVjV`@j`@@,N1(=C(ON=C1C)C=2(C=CC(CNC)=CC=2)),0.0069467299600836085,0.13987673702820572,7.401083408267171,["NH"],1,["N"],0.5,CDCl3,7.26,1,3.0679835553154557
1469,1,dg}H`LfpBLdTTTJRQUmuKUUU@@,S1(C(=CC=C1CNC)N2(CCOCC2)),0.013893459920162332,0.058526150068338764,1.3500807434534359,["NH"],1,["N"],0.2916666666666667,CDCl3,7.26,1,0.023092768590918293
1473,1,fhiA`@@HUdTtRTJTRWA^Bt@EP@@@@,C=1(C(=CC(C(O)=O)=CC=1)COC=2(C=CC=CC=2)),0.007578250865545755,0.997544741255713,5.194802173233983,["OH"],1,["O"],0.17391304347826086,DMSO,2.5,1,2.9690280574913324
1474,1,f`qa@@O@rQQIJKKP|TZuA@@AP@@@,C=1(C(=CC(CN)=CC=1)COC=2(C=CC=CC=2)),0.02273475259662927,0.14981236156927902,1.4109691799744783,["NH2"],2,["N"],0.19444444444444445,CDCl3,7.26,1,2.232251488334316
1478,1,f`qQ@@LNAdbbbRRtjEiQj@@@J`@@,C=1(C=CC(=NC=1)OC2(=CC(=CC=C2)CNC)),0.012630418109242925,0.09688113536285944,7.167490073902113,["NH"],1,["N"],0.20588235294117646,CDCl3,7.26,1,15.713095440124912
1486,1,f`q@`@@^rQQIJKKP|TZuA@@AP@@@,C=1(C(=CC(CO)=CC=1)COC=2(C=CC=CC=2)),0.011998897203780778,0.47704984983166243,6.8876631264751484,["OH"],1,["O"],0.21428571428571427,CDCl3,7.26,1,13.096887419021591
1487,1,dcnH@ACIEEHhfUKmAU@P@@,C=2(C1(=C(CC(O1)(C)C)C=CC=2))(N),0.00884129267646383,0.20321808045838563,3.0129932211886548,["NH2"],2,["N"],0.5,CDCl3,7.26,1,0.5593822676019802
1491,1,difH`BDLQIe]ih@J@@,C=1(C=CC(=NC=1)CO)(Br),0.015788022636542554,0.19357618429511517,3.6796601859172697,["OH"],1,["O"],0.5454545454545454,CDCl3,7.26,1,1.6861891833813552
1493,1,foAH@@@Pi[IEEmEDd\TtZZhBBd@@,N2(CC=1(C=CC=CC=1CNC))(N=CN=C2),0.008209771771007901,0.06368220141777728,7.1893840590923865,["NH"],1,["N"],0.4375,CDCl3,7.26,1,1.0827030562663553
1499,1,die@`LD@cIEDTljfZh@@,S1(C(C)=NC(CCN)=C1),0.009472813581928863,0.16117385324105157,1.2309404304840328,["NH2"],2,["N"],0.38461538461538464,CDCl3,7.26,1,0.9130762752792686
1504,1,fhia@@O@rQQIJKKPkbcVhH@@J`@@,C=1(C(=CC(CNC)=CC=1)COC2(=CC=CC=C2)),0.008209771771007901,0.11526623944589659,7.4201605711794665,["NH"],1,["N"],0.21428571428571427,CDCl3,7.26,1,11.248621483925843
1506,1,dg@`JzpBDiWYUri]jj@Bh@@,C=2(C(=CC(N1(CCSCC1))=NC=2)CN),0.0819834548596205,0.09264915961320826,1.3777649302223391,["NH2"],2,["N"],0.2413793103448276,CDCl3,7.26,1,4.662089472071553
1509,1,fleQC@MFRBPQHXdLbdLRTrTRVEJJZh@Jjjb@@,C=2(C(N1(CCOCC1))=C(C=C(C=2)C(F)(F)F)CNC),0.01957714806931965,0.050214477424613026,1.467432969580365,["NH"],1,["N"],0.3333333333333333,CDCl3,7.26,1,0.5375053276413914
1510,1,dg}@@@MJYYUvavp`@``@@,C=2(C=C(C1(=NC=C(C=C1)CN))C=CC=2),0.013261939014700408,0.26503222124615383,1.413612883135759,["NH2"],2,["N"],0.2,CDCl3,7.26,1,2.115026396144353
1521,1,dieH@HxLdRbJpjVj`@,O1(N=C(C=C1(C))CNC),0.008209771771005014,0.10877470585243347,1.4162541685135537,["NH"],1,["N"],0.8333333333333334,CDCl3,7.26,1,0.535342770681552
1522,1,dk]@`LL@aJY{W\jUid@J`@@,C2(=C(C=CC(C1(=NC=CS1))=C2)CN),0.01199889720377656,0.3660009787154018,1.4693449819221531,["NH2"],2,["N"],0.3333333333333333,CDCl3,7.26,1,3.9774784487264063
1523,1,dcnH@IAIYVu[iV`@ib@@,C=1(C=CC=2(N(C=CC=2(C=1))C))(CO),0.010735855392852711,0.1226159481000298,1.7353307324953133,["OH"],1,["O"],0.4375,CDCl3,7.26,1,0.7910995753664106
1527,1,daDHPNCDPHrJIPeUMT`@,S1(C(=C(C=C1)CO)Br),0.013261939014695745,0.20533013015344903,2.496581133526384,["OH"],1,["O"],0.5714285714285714,CDCl3,7.26,1,1.5733702251965762
1530,1,fleac@MFldD`bPqHYEHXdieEBdJTTuP@TuUD@@,C=2(C(N1(CCOCC1))=C(C=C(C=2)C(F)(F)F)C(O)=O),0.010104334487387234,0.9776331002177592,3.750037485828757,["OH"],1,["O"],0.1702127659574468,DMSO,2.5,1,9.7682501738167
1532,1,dg@@@b|dTTLrTNLnsU@AR@@,N1(N=C(C=C1)C2(=CC=CC(=C2)CN))(C),0.010735855392848936,0.11013477235750885,3.900346163878937,["NH2"],2,["N"],0.4,CDCl3,7.26,1,0.17445472692796013
1546,1,die@`Lx@cIEDTljfZh@@,S1(C(C)=NC(CNC)=C1),0.0031576045273085107,0.826383305305183,2.4636790968315756,["NH"],1,["N"],0.5555555555555556,CDCl3,7.26,1,1.398669294882252
1548,1,dk]@@@gIEDhddZGSB@B@@@@,C2(=CC=CC(C1(=NC=C(C=C1)N))=C2),0.008209771771002128,0.13541291262008345,3.728703785658224,["NH2"],2,["N"],0.11666666666666667,CDCl3,7.26,1,0.825607827211546
1552,1,dif@PNCDPHrJIPhjiji@@,S1(C(=C(CNC)C=C1)Br),0.0037891254327728774,0.13168370076920594,6.912819511955556,["NH"],1,["N"],0.6666666666666666,CDCl3,7.26,1,1.5033311339438833
1558,1,dk_@@@qTifYuj]LHJbh`@,C2(=CC(=NC(N1(CCCC1))=C2)CN),0.008841292676466939,0.3719199339213426,1.6836902775018168,["NH2"],2,["N"],0.39285714285714285,CDCl3,7.26,1,1.8727199445039266
1564,1,dg~D`LNpBDigm[lj]id@ah@@,C1(=NC=CS1)(C=2(C=C(C(=O)O)C=CC=2)),0.014524980825608935,0.15588911639866387,13.322083572027804,["OH"],1,["O"],0.25,DMSO,2.5,1,1.291711368182812
1574,1,f`qp@@@Z\eSJrjzkZMTEDTTP@@,C=1(C(=CC=CC=1)CN)(N2(CCCN(CC2)C)),0.007578250865540426,0.15428706933636216,2.7471480949415534,["NH2"],2,["N"],0.1794871794871795,CDCl3,7.26,1,5.54223928310714
1576,1,foAP`@EF@aInUnuyHuf`BFfH@@,N1(N=C(C=C1)C2(=CC=CC(=C2)C(O)=O))(C),0.013261939014695745,0.07121236601182403,3.3764083699722063,["OH"],1,["O"],0.35714285714285715,DMSO,2.5,1,0.5497967807096287
1581,1,deU@`BDLQIe]ZZ@Bh@@,C=1(C=CC(=NC=1)CNC)(Br),0.013261939014700408,0.06134958458026074,1.700848213228415,["NH"],1,["N"],0.5833333333333334,CDCl3,7.26,1,0.522990727283863
1584,1,f`qpC@JR|BPQHXdLbdLRTtrPeN}U@DUTP@@,C2(N1(CCNCC1))(=NC(=CC=C2)C(F)(F)F),0.010735855392856486,0.2623930535438245,7.564920302737639,["NH"],1,["N"],0.3684210526315789,CDCl3,7.26,1,6.638408326761374
1593,1,fjm@P@@LrUIfYUgW^eXJV`hHBBFBFJ@@,C(OCCC(=O)O)(C1(=CC=CC=C1))C(C=2(C=CC=CC=2))=O,0.016419543542004256,0.23204885867969902,3.359007803490578,["OH"],1,["O"],0.11666666666666667,DMSO,2.5,1,2.238441153080796
1595,1,f`q``@G@YdbRrTTRQIPujjhBBh@@,C1(CC(CCO1)OC2(=CC=CC=C2CNC)),0.010104334487387234,0.0658513056028872,3.9664171162081305,["NH"],1,["N"],0.25,CDCl3,7.26,1,2.0079365057497363
1597,1,do}H@E\DieUugihHHjh@@,C=1(C=C(C=CC=1OCCCN(C)C)CN),0.005683688149155319,0.2134079779265576,3.7843356522251375,["NH2"],2,["N"],0.5,CDCl3,7.26,1,0.41239574317231004
1600,1,dk_@@@c\dTTLrTqeNZh@a@@,C2(C=1(C=CN(N=1)C))(=CC(=CC=C2)N),0.00505216724369717,0.06450596495124573,6.567541140365932,["NH2"],2,["N"],0.42857142857142855,CDCl3,7.26,1,0.5642413759277071
1602,1,foAP@@@FRfVU]zBuXH@HH`@@,C=1(C=C(C=CC=1)C2(=NC=C(C=C2)CNC)),0.020208668974781574,0.04900133203071256,1.3668322997710076,["NH"],1,["N"],0.26666666666666666,CDCl3,7.26,1,0.5826610709619544
1611,1,daE@`Lx@cIEDUeTsT@@,S1(C=C(N=C1C)CN),0.015788022636548105,0.07484473275771523,1.453511591917032,["NH2"],2,["N"],0.5714285714285714,CDCl3,7.26,1,0.694490080803528
1615,1,dg@@@r|dTRLRTNTnmS@AT@@,N1(C(=NC=C1)C)(C2(=CC=CC(=C2)CN)),0.005683688149155319,0.32346539244103567,3.951759918769031,["NH2"],2,["N"],0.42857142857142855,CDCl3,7.26,1,0.6425208204912666
1616,1,dcNB@JAAwHheDdTLmSTu@@,C(C=1(ON=C(C=1)C(OCC)=O))O,0.011367376298310639,0.10080421527413301,3.3700607897703603,["OH"],1,["O"],0.4166666666666667,CDCl3,7.26,1,0.6667550500903916
1625,1,dmuH@FTDiWfRjjjj`@,C1(N(C)C)(CCOCC1)(CN),0.0069467299600787236,0.04714096739003881,3.78755093466003,["NH2"],2,["N"],1,CDCl3,7.26,0,0.6612294341093453
1632,1,deU@`DDHaIeWZZ@Bh@@,C=1(C(=CC(=NC=1)Cl)CNC),0.006315209054617021,0.36670188600720377,3.7430480739152157,["NH"],1,["N"],0.5,CDCl3,7.26,1,0.6828783594769773
1636,1,dg}@`FL@cIEDhTldURmR`AU@@@,S1(C(=CC=C1)C2(=NC=C(C=C2)CNC)),0.005683688149155319,0.3980254717524735,3.694755818301631,["NH"],1,["N"],0.36363636363636365,CDCl3,7.26,1,0.8565889733804947
1648,1,foA``@G@XeJzrndihuUT@EP@@,C=1(C=CC(=CC=1)CN)(OC2(CCOCC2)),0.018945627163857726,0.19910114224664804,1.3841197499970972,["NH2"],2,["N"],0.15517241379310345,CDCl3,7.26,1,2.612709617501959
1651,1,dg}H@ITDee]eVx{h@H@@@@,C=2(C=NC(C1(=CC=C(C=C1)CO))=NC=2),0.01768258535292766,0.11807618316957942,2.3455292250971516,["OH"],1,["O"],0.3684210526315789,CDCl3,7.26,1,1.0141719128269624
1656,1,do}H@MLDieUo[ihHHjh@@,C=1(C(=CC=CC=1OCCCN(C)C)CN),0.005683688149155319,0.17634344189186515,3.831792517450394,["NH2"],2,["N"],0.4666666666666667,CDCl3,7.26,1,0.3667759369902823
1658,1,dk_H@FxprQQJKIFnFZBHJh@@,N2(=CC(=CC=1(OCCN(C=12)C))CN),0.005683688149155319,0.3565299029334414,3.6803356490556625,["NH2"],2,["N"],0.4117647058823529,CDCl3,7.26,1,0.6795072456478106
1659,1,do~D@EAtieUugihHHjh@@,C=1(C=C(C=CC=1OCCCN(C)C)CO),0.006315209054621462,0.16801119537040035,4.58267112685967,["OH"],1,["O"],0.5384615384615384,CDCl3,7.26,1,0.4587712464895862
1662,1,do}H@MLLdTRbRVLEZBHbj@@,C=1(C=CC=CC=1OCCCN(C)C)(CN),0.007578250865545755,0.05245446855661821,6.878150287225436,["NH2"],2,["N"],0.4375,CDCl3,7.26,1,0.7900990520497922
1665,1,dg}L@FTDeInUU[atv`@jh`@,N2(=CC(=CC=1(OCCN(C=12)C))C(O)=O),0.00505216724369717,0.1273645950698623,4.211635704380289,["OH"],1,["O"],0.3333333333333333,DMSO,2.5,1,2.1000821640673086
1676,1,f`q``@G@XeJzrniJZMUU@AU@@@,C1(C(CCOC1)OC=2(C=CC(=CC=2)CNC)),0.006946729960081166,0.06006593540889832,1.8007839942338237,["NH"],1,["N"],0.3225806451612903,CDCl3,7.26,1,0.9490251045632732
1680,1,f`qp@@@\\eRjl{wAV}UUPPQ@@@,C=1(C(=CC=CC=1N)CN2(CCCN(CC2)C)),0.013261939014695745,0.04871698872883519,3.6370789658680693,["NH2"],2,["N"],0.23684210526315788,CDCl3,7.26,1,0.0672347039369239
1681,1,foAp@@@XmdbbRaRrUFJtA@@EP@@@,C=1(C=NC(=NC=1)C2(=CC=C(C=C2)CNC)),0.006315209054617021,0.35412111757995696,3.7529383232332467,["NH"],1,["N"],0.4375,CDCl3,7.26,1,0.7918461693288501
1688,1,dk_@@@s\dTRLRTreMjX@b@@,N1(C(=NC=C1)C)(C2(=CC=CC(=C2)N)),0.016419543542004256,0.05448482066361545,3.8656895336452055,["NH2"],2,["N"],0.3,CDCl3,7.26,1,0.5032075349464871
1689,1,dk_@@@p|dTRLRVreujX@J@@,N1(C(=NC=C1)C)(C2(=CC=C(C=C2)N)),0.018945627163851064,0.06296533677357115,3.814516464045996,["NH2"],2,["N"],0.3333333333333333,CDCl3,7.26,1,0.6968974686316327
1693,1,dclDpAdH``aPaIf[eIevZfZZ@@,S1(C=2(SC(C(O)=O)=C(C=2(C=C1))Cl)),0.005052167243693617,0.12536706859198649,3.360472809275844,["OH"],1,["O"],0.14285714285714285,DMSO,2.5,1,0.37383123390705614
1694,1,dk_@@@`|dTTLrVqevZh@I@@,C1(=CC=C(C=C1)N)(C=2(C=CN(N=2)C)),0.02020866897477447,0.07185328841806966,3.6260143717956916,["NH2"],2,["N"],0.4666666666666667,CDCl3,7.26,1,0.8630387901902337
1696,1,dg@@@r|dTRTJTMLn`P@AP@@,C=2(C=NC(C1(=CC=CC(=C1)CN))=NC=2),0.026523878029400816,0.09709407731326558,1.5259045789094323,["NH2"],2,["N"],0.2692307692307692,CDCl3,7.26,1,0.07545781220299351
1716,1,dg}H`JzpBDiWYUri]jj@Bh@@,C=2(C(=CC(N1(CCSCC1))=NC=2)CO),0.013261939014695745,0.22081217732315878,2.0175185609246524,["OH"],1,["O"],0.34782608695652173,CDCl3,7.26,1,1.4920424536174308
1717,1,dg]H@FtDieeaV`hHj@@,C=1(C=CC=CC=1(OCCCN(C)C))(N),0.006315209054621462,0.05251852002820842,6.69493543535292,["NH2"],2,["N"],0.25,CDCl3,7.26,1,4.689718241146127
1720,1,foApB@J\l@HRe]eWRTUjjh@Jh@@,C=1(C(=CC(=NC=1)N2(CCSCC2))CNC),0.01010433448739434,0.09668716825688656,6.5321803438842885,["NH"],1,["N"],0.3684210526315789,CDCl3,7.26,1,4.50279922288334
1722,1,foAp@@@XmdbbRaRaUFJtA@@EP@@@,C=1(C=NC(=NC=1)C2(=CC=CC(=C2)CNC)),0.010735855392852711,0.07377182909909982,1.423788103061956,["NH"],1,["N"],0.42105263157894735,CDCl3,7.26,1,0.4705206539629682
1723,1,foAq@@HDlCIDhmMDd\DtZehBBh@@,N1(=C(ON=C1C)C=2(C(CNC)=CC=CC=2)),0.004420646338235024,0.37582863429087193,4.062928935879121,["NH"],1,["N"],0.5454545454545454,CDCl3,7.26,1,0.8457941804489791
1727,1,difH@NCIEDbljfZh@@,O1(C=CC(CNC)=C1(C)),0.018945627163857726,0.056080695929890366,1.5189966562176598,["NH"],1,["N"],0.75,CDCl3,7.26,1,0.723985528379186
1731,1,foAq@@LB\CIEEDdeMQZUZ`@@H`@@,C=1(C(C)=NC(=CN=1)OC2(=CC=C(C=C2)N)),0.018945627163851064,0.10574585052446059,3.6618242903602045,["NH2"],2,["N"],0.5384615384615384,CDCl3,7.26,1,1.162448752682596
1737,1,didL`DxPqDfVxfijY@@,C=1(OC=CC=1C(O)=O)(Br),0.013261939014686419,0.22250137522766028,13.061932605020251,["OH"],1,["O"],0.4166666666666667,DMSO,2.5,1,1.7770293792223804
1744,1,dk\B`NFU@HrQQISPkJtzYfjj@@,C1(OC(OC1)C2(=C(SC=C2)C(=O)O)),0.013893459920157447,0.21731715180429564,3.347753070674714,["OH"],1,["O"],0.1794871794871795,DMSO,2.5,1,0.7798294880265246
1750,1,dk_@@@c\dTRLRTreNZh@a@@,C=2(C1(=CC=CC(=C1)N))(N(N=CC=2)C),0.00505216724369717,0.15510712042220412,6.702311174961538,["NH2"],2,["N"],0.25,CDCl3,7.26,1,4.927105689675135
1753,1,deU@`BDLQIeWZZ@Bh@@,C=1(C=C(CNC)C=NC=1)(Br),0.005683688149155319,0.36487325465954845,3.737897689073782,["NH"],1,["N"],0.5555555555555556,CDCl3,7.26,1,0.7147488472489113
1756,1,dk]D@FxCrQQJKIFnFZBHJh@@,N2(=CC(=CC=1(OCCN(C=12)C))CO),0.00505216724369717,0.3651123008879306,4.425257553842195,["OH"],1,["O"],0.36363636363636365,CDCl3,7.26,1,0.9747983893426309
